10002003001980,10002003001980,2016-08-01 13:51:00,Opening Balance,0.00,0.00,53611.63
10002003001980,10002003001980,2016-08-01 13:37:00,House insurance,0.00,27037.48,26574.15
10002003001980,10002003001980,2016-08-01 10:00:00,Life / Disability / Extended health,0.00,21902.54,4671.61
10002003001980,10002003001980,2016-08-02 10:29:00,Debt payments for your debt repayment plan,0.00,3199.29,1472.32
10002003001980,10002003001980,2016-08-03 15:37:00,alcohol,0.00,195.63,1276.69
10002003001980,10002003001980,2016-08-04 06:48:00,Parking,0.00,224.36,1052.33
10002003001980,10002003001980,2016-08-04 11:49:00,Clothing & shoes,0.00,10.92,1041.41
10002003001980,10002003001980,2016-08-07 07:20:00,Clothing & shoes,0.00,9.39,1032.02
10002003001980,10002003001980,2016-08-08 08:42:00,Clothing & shoes,0.00,9.53,1022.49
10002003001980,10002003001980,2016-08-09 11:39:00,Clothing & shoes,0.00,6.93,1015.56
10002003001980,10002003001980,2016-08-09 15:55:00,Personal care items,0.00,570.48,445.08
10002003001980,10002003001980,2016-08-10 08:39:00,Tobacco,0.00,154.59,290.49
10002003001980,10002003001980,2016-08-15 13:46:00,Deposit Info,47805.59,0.00,48096.08
10002003001980,10002003001980,2016-08-15 11:13:00,Work lunches & snacks,0.00,1661.21,46434.87
10002003001980,10002003001980,2016-08-15 11:46:00,Children's lessons and activities,0.00,1102.64,45332.23
10002003001980,10002003001980,2016-08-15 09:14:00,Vehicle maintenance,0.00,13380.54,31951.69
10002003001980,10002003001980,2016-08-16 08:39:00,Daycare,0.00,8407.05,23544.64
10002003001980,10002003001980,2016-08-16 07:53:00,Hair care / salon services,0.00,636.34,22908.30
10002003001980,10002003001980,2016-08-16 07:32:00,Health expenses,0.00,7598.56,15309.74
10002003001980,10002003001980,2016-08-16 06:42:00,Eating out,0.00,4451.02,10858.72
10002003001980,10002003001980,2016-08-17 07:51:00,Vehicle maintenance,0.00,8778.84,2079.88
10002003001980,10002003001980,2016-08-18 06:38:00,Clothing & shoes,0.00,6.12,2073.76
10002003001980,10002003001980,2016-08-19 09:04:00,Recreation & other Hoobies,0.00,1940.69,133.07
10002003001980,10002003001980,2016-08-27 05:53:00,Magazines / newspapers / books,0.00,109.68,23.39
