213005000011,213005000011,2016-08-01 09:32:00,Opening Balance,0.00,0.00,9215453.93
213005000011,213005000011,2016-08-01 14:02:00,House insurance,0.00,9075.65,9206378.28
213005000011,213005000011,2016-08-02 05:36:00,Utility bills,0.00,41489.63,9164888.65
213005000011,213005000011,2016-08-03 05:37:00,electricity,0.00,16185.39,9148703.26
213005000011,213005000011,2016-08-04 08:21:00,water,0.00,22929.93,9125773.33
213005000011,213005000011,2016-08-04 09:27:00,Bank fees,0.00,693.62,9125079.71
213005000011,213005000011,2016-08-04 05:30:00,Debt payments for your debt repayment plan,0.00,5283.63,9119796.08
213005000011,213005000011,2016-08-04 08:44:00,Rent,0.00,13294.77,9106501.31
213005000011,213005000011,2016-08-04 06:57:00,Benefit,0.00,18208.15,9088293.16
213005000011,213005000011,2016-08-05 09:03:00,Equipment Rental,0.00,54261.78,9034031.38
213005000011,213005000011,2016-08-06 11:18:00,Lease / car loan payment,0.00,63857.27,8970174.11
213005000011,213005000011,2016-08-06 05:57:00,Vehicle insurance,0.00,32310.44,8937863.67
213005000011,213005000011,2016-08-06 10:29:00,Income by day,216271.08,0.00,9154134.75
213005000011,213005000011,2016-08-06 09:45:00,paper products,0.00,15682.90,9138451.85
213005000011,213005000011,2016-08-06 13:57:00,alcohol,0.00,322.23,9138129.62
213005000011,213005000011,2016-08-08 11:14:00,Income by day,210840.03,0.00,9348969.65
213005000011,213005000011,2016-08-08 06:50:00,Advertising,0.00,2436.52,9346533.13
213005000011,213005000011,2016-08-08 14:10:00,internet,0.00,36393.23,9310139.90
213005000011,213005000011,2016-08-09 05:35:00,Income by day,218446.97,0.00,9528586.87
213005000011,213005000011,2016-08-09 13:25:00,Salaries,0.00,592776.75,8935810.12
213005000011,213005000011,2016-08-09 15:05:00,Advertising,0.00,2686.28,8933123.84
213005000011,213005000011,2016-08-09 10:57:00,uniforms,0.00,37829.76,8895294.08
213005000011,213005000011,2016-08-10 05:48:00,Income by day,212548.19,0.00,9107842.27
213005000011,213005000011,2016-08-10 08:20:00,Communications,0.00,11678.31,9096163.96
213005000011,213005000011,2016-08-10 14:02:00,Magazines / newspapers / books,0.00,273.51,9095890.45
213005000011,213005000011,2016-08-12 05:27:00,Income by day,213609.83,0.00,9309500.28
213005000011,213005000011,2016-08-12 15:36:00,Tobacco,0.00,215.96,9309284.32
213005000011,213005000011,2016-08-12 12:35:00,Cleaning Agents,0.00,61717.64,9247566.68
213005000011,213005000011,2016-08-14 15:39:00,Income by day,211011.51,0.00,9458578.19
213005000011,213005000011,2016-08-14 09:26:00,cable,0.00,37230.79,9421347.40
213005000011,213005000011,2016-08-14 09:44:00,Parking,0.00,269.59,9421077.81
213005000011,213005000011,2016-08-15 09:33:00,Income by day,210427.43,0.00,9631505.24
213005000011,213005000011,2016-08-15 07:07:00,Communications,0.00,10893.97,9620611.27
213005000011,213005000011,2016-08-15 10:13:00,Human Error,0.00,16998.10,9603613.17
213005000011,213005000011,2016-08-15 10:36:00,Income by day,212511.73,0.00,9816124.90
213005000011,213005000011,2016-08-15 14:56:00,Early pay discounts,0.00,11316.25,9804808.65
213005000011,213005000011,2016-08-15 08:19:00,Early pay discounts,0.00,10410.47,9794398.18
213005000011,213005000011,2016-08-15 15:47:00,Income by day,212104.77,0.00,10006502.95
213005000011,213005000011,2016-08-15 13:06:00,Communications,0.00,11330.85,9995172.10
213005000011,213005000011,2016-08-15 11:47:00,Labo benefit costs,0.00,67586.34,9927585.76
213005000011,213005000011,2016-08-15 07:10:00,Income by day,216535.54,0.00,10144121.30
213005000011,213005000011,2016-08-15 09:04:00,Salaries,0.00,584256.38,9559864.92
213005000011,213005000011,2016-08-15 07:00:00,Human Error,0.00,16525.75,9543339.17
213005000011,213005000011,2016-08-15 07:02:00,Human Error,0.00,13302.91,9530036.26
213005000011,213005000011,2016-08-16 12:45:00,Income by day,214649.05,0.00,9744685.31
213005000011,213005000011,2016-08-16 14:10:00,Early pay discounts,0.00,10460.05,9734225.26
213005000011,213005000011,2016-08-16 07:57:00,Human Error,0.00,16217.75,9718007.51
213005000011,213005000011,2016-08-18 05:54:00,Income by day,215974.11,0.00,9933981.62
213005000011,213005000011,2016-08-18 06:17:00,Advertising,0.00,2609.20,9931372.42
213005000011,213005000011,2016-08-18 08:19:00,fuel,0.00,3093.30,9928279.12
213005000011,213005000011,2016-08-19 12:26:00,Income by day,211059.46,0.00,10139338.58
213005000011,213005000011,2016-08-19 10:47:00,Communications,0.00,11036.41,10128302.17
213005000011,213005000011,2016-08-19 12:12:00,Advertising,0.00,2732.41,10125569.76
213005000011,213005000011,2016-08-21 07:44:00,Income by day,212343.18,0.00,10337912.94
213005000011,213005000011,2016-08-21 08:14:00,Early pay discounts,0.00,10479.99,10327432.95
213005000011,213005000011,2016-08-21 06:22:00,Communications,0.00,10864.13,10316568.82
213005000011,213005000011,2016-08-21 07:22:00,Vehicle maintenance,0.00,27020.94,10289547.88
213005000011,213005000011,2016-08-21 14:02:00,Advertising,0.00,2008.87,10287539.01
213005000011,213005000011,2016-08-21 07:56:00,Vehicle maintenance,0.00,7893.21,10279645.80
213005000011,213005000011,2016-08-21 08:43:00,Vehicle maintenance,0.00,31704.64,10247941.16
213005000011,213005000011,2016-08-22 09:48:00,Entertainment,0.00,17004.44,10230936.72
213005000011,213005000011,2016-08-22 05:25:00,Human Error,0.00,16049.88,10214886.84
