10002003001984,10002003001984,2016-06-01 05:25:00,Opening Balance,0.00,0.00,76392.24
10002003001984,10002003001984,2016-06-01 09:44:00,House insurance,0.00,16049.30,60342.94
10002003001984,10002003001984,2016-06-02 11:03:00,electricity,0.00,25866.91,34476.03
10002003001984,10002003001984,2016-06-03 08:29:00,water,0.00,31266.93,3209.10
10002003001984,10002003001984,2016-06-03 13:20:00,Groceries,0.00,956.87,2252.23
10002003001984,10002003001984,2016-06-05 10:07:00,Parking,0.00,162.19,2090.04
10002003001984,10002003001984,2016-06-05 05:53:00,fuel,0.00,1629.35,460.69
10002003001984,10002003001984,2016-06-07 06:35:00,alcohol,0.00,196.50,264.19
10002003001984,10002003001984,2016-06-08 13:03:00,Tobacco,0.00,160.42,103.77
10002003001984,10002003001984,2016-06-10 10:06:00,Clothing & shoes,0.00,6.96,96.81
10002003001984,10002003001984,2016-06-13 13:42:00,Clothing & shoes,0.00,6.77,90.04
10002003001984,10002003001984,2016-06-13 10:58:00,Magazines / newspapers / books,0.00,62.90,27.14
10002003001984,10002003001984,2016-06-15 14:52:00,Clothing & shoes,0.00,9.80,17.34
10002003001984,10002003001984,2016-06-16 12:28:00,Clothing & shoes,0.00,5.77,11.57
10002003001984,10002003001984,2016-06-19 15:37:00,Clothing & shoes,0.00,6.43,5.14
