10002003001983,10002003001983,2016-01-01 05:14:00,Opening Balance,0.00,0.00,55245.46
10002003001983,10002003001983,2016-01-01 05:41:00,House insurance,0.00,9632.43,45613.03
10002003001983,10002003001983,2016-01-01 10:13:00,electricity,0.00,42858.13,2754.90
10002003001983,10002003001983,2016-01-02 06:00:00,Hair care / salon services,0.00,1504.39,1250.51
10002003001983,10002003001983,2016-01-02 10:18:00,alcohol,0.00,150.95,1099.56
10002003001983,10002003001983,2016-01-03 11:27:00,Parking,0.00,228.02,871.54
10002003001983,10002003001983,2016-01-03 09:27:00,Lottery,0.00,205.94,665.60
10002003001983,10002003001983,2016-01-03 07:04:00,Tobacco,0.00,170.40,495.20
10002003001983,10002003001983,2016-01-04 11:11:00,Clothing & shoes,0.00,11.96,483.24
10002003001983,10002003001983,2016-01-07 06:48:00,Clothing & shoes,0.00,6.93,476.31
10002003001983,10002003001983,2016-01-09 12:13:00,Clothing & shoes,0.00,11.74,464.57
10002003001983,10002003001983,2016-01-10 07:17:00,Groceries,0.00,140.20,324.37
10002003001983,10002003001983,2016-01-10 06:53:00,Magazines / newspapers / books,0.00,83.31,241.06
10002003001983,10002003001983,2016-01-15 11:09:00,Deposit Info,46240.81,0.00,46481.87
10002003001983,10002003001983,2016-01-15 11:02:00,Daycare,0.00,9721.56,36760.31
10002003001983,10002003001983,2016-01-15 07:28:00,Clothing & shoes,0.00,7.17,36753.14
10002003001983,10002003001983,2016-01-15 05:58:00,Eating out,0.00,4747.69,32005.45
10002003001983,10002003001983,2016-01-15 13:42:00,cable,0.00,20116.51,11888.94
10002003001983,10002003001983,2016-01-16 12:56:00,Gifts,0.00,1890.02,9998.92
10002003001983,10002003001983,2016-01-17 06:31:00,Sports,0.00,5954.86,4044.06
10002003001983,10002003001983,2016-01-18 12:08:00,Children's lessons and activities,0.00,1299.39,2744.67
10002003001983,10002003001983,2016-01-19 10:41:00,Work lunches & snacks,0.00,1774.41,970.26
10002003001983,10002003001983,2016-01-23 11:07:00,Clothing & shoes,0.00,10.88,959.38
10002003001983,10002003001983,2016-01-24 14:27:00,Personal care items,0.00,444.45,514.93
