10002003001983,10002003001983,2016-08-01 12:53:00,Opening Balance,0.00,0.00,43629.57
10002003001983,10002003001983,2016-08-01 06:06:00,House insurance,0.00,18220.04,25409.53
10002003001983,10002003001983,2016-08-02 10:26:00,electricity,0.00,24931.22,478.31
10002003001983,10002003001983,2016-08-02 06:09:00,Magazines / newspapers / books,0.00,112.70,365.61
10002003001983,10002003001983,2016-08-02 15:15:00,Clothing & shoes,0.00,8.76,356.85
10002003001983,10002003001983,2016-08-02 12:13:00,Lottery,0.00,135.91,220.94
10002003001983,10002003001983,2016-08-04 10:42:00,Parking,0.00,168.87,52.07
10002003001983,10002003001983,2016-08-04 15:32:00,Clothing & shoes,0.00,8.54,43.53
10002003001983,10002003001983,2016-08-15 12:52:00,Deposit Info,54996.56,0.00,55040.09
10002003001983,10002003001983,2016-08-15 05:57:00,Entertainment,0.00,4277.37,50762.72
10002003001983,10002003001983,2016-08-15 12:58:00,Sports,0.00,5327.07,45435.65
10002003001983,10002003001983,2016-08-15 09:03:00,internet,0.00,10939.24,34496.41
10002003001983,10002003001983,2016-08-15 07:28:00,Tobacco,0.00,102.61,34393.80
10002003001983,10002003001983,2016-08-16 07:00:00,Work lunches & snacks,0.00,1397.15,32996.65
10002003001983,10002003001983,2016-08-16 12:03:00,Babysitting,0.00,19864.10,13132.55
10002003001983,10002003001983,2016-08-16 15:10:00,Health expenses,0.00,8313.26,4819.29
10002003001983,10002003001983,2016-08-17 14:22:00,Eating out,0.00,1481.98,3337.31
10002003001983,10002003001983,2016-08-19 12:47:00,alcohol,0.00,193.56,3143.75
10002003001983,10002003001983,2016-08-20 07:55:00,Personal care items,0.00,485.56,2658.19
10002003001983,10002003001983,2016-08-22 11:15:00,fuel,0.00,1889.06,769.13
10002003001983,10002003001983,2016-08-22 12:18:00,Clothing & shoes,0.00,11.24,757.89
10002003001983,10002003001983,2016-08-23 13:21:00,Clothing & shoes,0.00,10.61,747.28
10002003001983,10002003001983,2016-08-24 10:54:00,Clothing & shoes,0.00,8.36,738.92
